"","NGenes","Direction","PValue","FDR"
"SWEET_KRAS_ONCOGENIC_SIGNATURE",70,"Down",0.882392909562941,0.999827083089274
"ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION",94,"Down",0.882754050818759,0.999827083089274
"PEDRIOLI_MIR31_TARGETS_DN",156,"Up",0.882774448296476,0.999827083089274
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_UP",38,"Up",0.882924337963067,0.999827083089274
"DACOSTA_UV_RESPONSE_VIA_ERCC3_DN",351,"Down",0.882936348318586,0.999827083089274
"THUM_MIR21_TARGETS_HEART_DISEASE_UP",12,"Down",0.883032919095642,0.999827083089274
"MURAKAMI_UV_RESPONSE_24HR",16,"Down",0.883111821903819,0.999827083089274
"ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_UP",35,"Up",0.883285011912106,0.999827083089274
"RIZKI_TUMOR_INVASIVENESS_3D_UP",114,"Up",0.883658358217598,0.999827083089274
"PATIL_LIVER_CANCER",277,"Down",0.883728886090044,0.999827083089274
"REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE",88,"Down",0.8838305028007,0.999827083089274
"WHITFIELD_CELL_CYCLE_G2_M",85,"Down",0.883870913360019,0.999827083089274
"CHEN_NEUROBLASTOMA_COPY_NUMBER_GAINS",27,"Down",0.883926254601814,0.999827083089274
"STARK_HYPPOCAMPUS_22Q11_DELETION_UP",20,"Down",0.883959778275244,0.999827083089274
"NAKAJIMA_EOSINOPHIL",18,"Down",0.884060023641515,0.999827083089274
"BIOCARTA_PPARA_PATHWAY",49,"Up",0.884277168632507,0.999827083089274
"SCHURINGA_STAT5A_TARGETS_UP",16,"Up",0.884277905540477,0.999827083089274
"CROONQUIST_STROMAL_STIMULATION_UP",44,"Down",0.88431879022296,0.999827083089274
"DAIRKEE_TERT_TARGETS_DN",28,"Down",0.884501433576395,0.999827083089274
"PID_RANBP2_PATHWAY",6,"Down",0.884538588485106,0.999827083089274
"ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE",44,"Down",0.884867260510013,0.999827083089274
"GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_UP",39,"Up",0.884878223907958,0.999827083089274
"AKL_HTLV1_INFECTION_DN",33,"Down",0.885016211817431,0.999827083089274
"KIM_WT1_TARGETS_12HR_UP",79,"Up",0.885024073932178,0.999827083089274
"PID_IL5_PATHWAY",14,"Down",0.885114326130974,0.999827083089274
"VANTVEER_BREAST_CANCER_ESR1_DN",121,"Up",0.885456433764301,0.999827083089274
"LEE_AGING_CEREBELLUM_DN",59,"Down",0.885477818167018,0.999827083089274
"KEGG_VEGF_SIGNALING_PATHWAY",55,"Down",0.885612509386454,0.999827083089274
"IVANOV_MUTATED_IN_COLON_CANCER",7,"Down",0.885844116743418,0.999827083089274
"CONCANNON_APOPTOSIS_BY_EPOXOMICIN_UP",133,"Down",0.886010319114385,0.999827083089274
"KANG_CISPLATIN_RESISTANCE_UP",11,"Up",0.886039884151368,0.999827083089274
"OSMAN_BLADDER_CANCER_UP",134,"Down",0.886363387086624,0.999827083089274
"TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_DN",44,"Down",0.886365289308501,0.999827083089274
"REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS",11,"Down",0.886705387628925,0.999827083089274
"PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_1",26,"Down",0.886718306867847,0.999827083089274
"JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_UP",5,"Up",0.886725041128741,0.999827083089274
"PUJANA_ATM_PCC_NETWORK",649,"Down",0.886993405230996,0.999827083089274
"CAIRO_HEPATOBLASTOMA_POOR_SURVIVAL",10,"Down",0.887470242421189,0.999827083089274
"RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_SMAD4_UP",5,"Up",0.887589607436623,0.999827083089274
"ONDER_CDH1_TARGETS_2_DN",245,"Down",0.887989112421148,0.999827083089274
"KESHELAVA_MULTIPLE_DRUG_RESISTANCE",28,"Down",0.888301013264569,0.999827083089274
"REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",46,"Up",0.888340743475613,0.999827083089274
"HAN_SATB1_TARGETS_DN",212,"Down",0.888392923975411,0.999827083089274
"BROWNE_HCMV_INFECTION_20HR_DN",40,"Down",0.888447393556389,0.999827083089274
"MATSUDA_NATURAL_KILLER_DIFFERENTIATION",253,"Up",0.888521028949338,0.999827083089274
"CHESLER_BRAIN_HIGHEST_EXPRESSION",19,"Down",0.88873108134034,0.999827083089274
"KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3",342,"Up",0.888840900973422,0.999827083089274
"IZADPANAH_STEM_CELL_ADIPOSE_VS_BONE_DN",55,"Down",0.88886092154026,0.999827083089274
"WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_DN",18,"Up",0.888897297621602,0.999827083089274
"AMIT_SERUM_RESPONSE_480_MCF10A",13,"Down",0.888929301641484,0.999827083089274
"MIKKELSEN_NPC_ICP_WITH_H3K4ME3",135,"Up",0.8891270020344,0.999827083089274
"KHETCHOUMIAN_TRIM24_TARGETS_DN",8,"Up",0.88917703099302,0.999827083089274
"LIU_PROSTATE_CANCER_DN",211,"Up",0.889205587274065,0.999827083089274
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",62,"Down",0.889555611918213,0.999827083089274
"KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_UP",328,"Up",0.889594861549635,0.999827083089274
"CERVERA_SDHB_TARGETS_2",54,"Down",0.889643999322447,0.999827083089274
"BAFNA_MUC4_TARGETS_UP",4,"Down",0.889875491097714,0.999827083089274
"MIKKELSEN_ES_HCP_WITH_H3K27ME3",19,"Down",0.889917772242376,0.999827083089274
"REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK",128,"Up",0.890218428980326,0.999827083089274
"REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS",11,"Up",0.890383702888772,0.999827083089274
"KORKOLA_TERATOMA",23,"Down",0.890485100913775,0.999827083089274
"FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP",303,"Up",0.890700652570609,0.999827083089274
"LI_CYTIDINE_ANALOGS_CYCTOTOXICITY",9,"Down",0.890719626823165,0.999827083089274
"SANA_RESPONSE_TO_IFNG_UP",38,"Up",0.890772115665141,0.999827083089274
"YAMASHITA_SILENCED_BY_METHYLATION",5,"Down",0.890803933274835,0.999827083089274
"MAHADEVAN_IMATINIB_RESISTANCE_DN",15,"Up",0.890855951115126,0.999827083089274
"WILLIAMS_ESR2_TARGETS_DN",5,"Up",0.890865437851839,0.999827083089274
"WEBER_METHYLATED_HCP_IN_FIBROBLAST_DN",9,"Up",0.89094805987082,0.999827083089274
"BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP",169,"Up",0.890984340101165,0.999827083089274
"KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION",51,"Down",0.891253675320951,0.999827083089274
"GRADE_COLON_VS_RECTAL_CANCER_UP",11,"Up",0.891350474099732,0.999827083089274
"SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN",173,"Up",0.89137030269277,0.999827083089274
"PLASARI_TGFB1_TARGETS_10HR_UP",110,"Up",0.89173121261037,0.999827083089274
"HEIDENBLAD_AMPLIFIED_IN_SOFT_TISSUE_CANCER",10,"Down",0.891758457142975,0.999827083089274
"MAHAJAN_RESPONSE_TO_IL1A_DN",46,"Down",0.891911013713522,0.999827083089274
"LEE_CALORIE_RESTRICTION_MUSCLE_DN",44,"Up",0.892212912635172,0.999827083089274
"REACTOME_NETRIN1_SIGNALING",26,"Up",0.892219127999602,0.999827083089274
"MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_UP",54,"Down",0.892254328609116,0.999827083089274
"REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT",8,"Down",0.892369471743756,0.999827083089274
"LOPEZ_MBD_TARGETS_IMPRINTED_AND_X_LINKED",13,"Down",0.892598085251416,0.999827083089274
"MARCHINI_TRABECTEDIN_RESISTANCE_DN",29,"Up",0.893154133981958,0.999827083089274
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_5",23,"Down",0.893236769160371,0.999827083089274
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_UP",7,"Down",0.893348160375029,0.999827083089274
"KASLER_HDAC7_TARGETS_1_DN",10,"Up",0.893438821309196,0.999827083089274
"THILLAINADESAN_ZNF217_TARGETS_UP",9,"Down",0.893579038154053,0.999827083089274
"DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP",140,"Up",0.893737959772212,0.999827083089274
"HASLINGER_B_CLL_WITH_17P13_DELETION",8,"Down",0.893842556774754,0.999827083089274
"CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4",112,"Up",0.893952697693706,0.999827083089274
"DASU_IL6_SIGNALING_DN",3,"Up",0.893955766740734,0.999827083089274
"HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_DN",137,"Up",0.894053483956288,0.999827083089274
"FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_UP",229,"Down",0.894449196626797,0.999827083089274
"PENG_LEUCINE_DEPRIVATION_DN",101,"Up",0.894485373895577,0.999827083089274
"REACTOME_G_ALPHA1213_SIGNALLING_EVENTS",46,"Up",0.894835226921818,0.999827083089274
"DOANE_BREAST_CANCER_ESR1_UP",53,"Down",0.894863813958648,0.999827083089274
"WAESCH_ANAPHASE_PROMOTING_COMPLEX",4,"Down",0.895081114779196,0.999827083089274
"SCHMIDT_POR_TARGETS_IN_LIMB_BUD_DN",5,"Up",0.895467422622618,0.999827083089274
"RICKMAN_HEAD_AND_NECK_CANCER_F",36,"Up",0.89557221254552,0.999827083089274
"SENESE_HDAC1_TARGETS_DN",104,"Up",0.895613485155492,0.999827083089274
"MIKKELSEN_ES_ICP_WITH_H3K4ME3",210,"Up",0.895747594209309,0.999827083089274
"ODONNELL_METASTASIS_UP",42,"Up",0.895909048182995,0.999827083089274
"GRESHOCK_CANCER_COPY_NUMBER_UP",203,"Down",0.895931348774385,0.999827083089274
"SCIBETTA_KDM5B_TARGETS_DN",33,"Down",0.896173455915411,0.999827083089274
"KEGG_GLYCEROLIPID_METABOLISM",18,"Down",0.896543116715738,0.999827083089274
"MARCINIAK_ER_STRESS_RESPONSE_VIA_CHOP",16,"Down",0.896656070018986,0.999827083089274
"KIM_RESPONSE_TO_TSA_AND_DECITABINE_DN",5,"Down",0.896688298506587,0.999827083089274
"DODD_NASOPHARYNGEAL_CARCINOMA_UP",427,"Up",0.896728895077363,0.999827083089274
"STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN",190,"Up",0.896902608738064,0.999827083089274
"YU_MYC_TARGETS_DN",40,"Up",0.897084906378581,0.999827083089274
"MULLIGHAN_NPM1_SIGNATURE_3_UP",143,"Up",0.897116366137191,0.999827083089274
"DOANE_BREAST_CANCER_CLASSES_DN",18,"Down",0.897222819882772,0.999827083089274
"FOSTER_KDM1A_TARGETS_DN",61,"Down",0.89724538822097,0.999827083089274
"IVANOVA_HEMATOPOIESIS_MATURE_CELL",91,"Up",0.897328788271714,0.999827083089274
"WIERENGA_STAT5A_TARGETS_GROUP1",59,"Up",0.897343380540294,0.999827083089274
"ENK_UV_RESPONSE_KERATINOCYTE_UP",337,"Up",0.89736271910168,0.999827083089274
"TOMLINS_METASTASIS_DN",6,"Up",0.897461320161165,0.999827083089274
"LI_WILMS_TUMOR_VS_FETAL_KIDNEY_2_DN",48,"Up",0.897500394166242,0.999827083089274
"WALLACE_JAK2_TARGETS_UP",12,"Up",0.897737612101962,0.999827083089274
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_6",3,"Up",0.897745737239177,0.999827083089274
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_DN",2,"Up",0.89784432875141,0.999827083089274
"REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",33,"Down",0.898030871887692,0.999827083089274
"CROONQUIST_IL6_DEPRIVATION_DN",56,"Down",0.898077018385735,0.999827083089274
"REACTOME_ADP_SIGNALLING_THROUGH_P2RY1",23,"Up",0.898079355763765,0.999827083089274
"HINATA_NFKB_TARGETS_KERATINOCYTE_UP",76,"Up",0.898139541526626,0.999827083089274
"ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP",74,"Down",0.898392145380528,0.999827083089274
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",26,"Down",0.898459392453595,0.999827083089274
"IVANOVA_HEMATOPOIESIS_STEM_CELL_SHORT_TERM",10,"Down",0.899146177819773,0.999827083089274
"PID_ARF6_TRAFFICKING_PATHWAY",31,"Down",0.89916212746352,0.999827083089274
"BRACHAT_RESPONSE_TO_METHOTREXATE_DN",13,"Up",0.899247455240949,0.999827083089274
"LIU_VAV3_PROSTATE_CARCINOGENESIS_DN",10,"Up",0.89942906401814,0.999827083089274
"PID_ALK2_PATHWAY",9,"Down",0.899494434638027,0.999827083089274
"CHICAS_RB1_TARGETS_SENESCENT",230,"Down",0.899516542182191,0.999827083089274
"MARTENS_TRETINOIN_RESPONSE_DN",258,"Down",0.899565753785265,0.999827083089274
"XU_RESPONSE_TO_TRETINOIN_DN",8,"Down",0.899620242571854,0.999827083089274
"GEORGANTAS_HSC_MARKERS",28,"Down",0.899683870512588,0.999827083089274
"WEBER_METHYLATED_IN_COLON_CANCER",7,"Down",0.899688940663059,0.999827083089274
"REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY",8,"Up",0.89983606168744,0.999827083089274
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",29,"Up",0.899855657038606,0.999827083089274
"DING_LUNG_CANCER_BY_MUTATION_RATE",14,"Up",0.900035559295213,0.999827083089274
"BRUINS_UVC_RESPONSE_MIDDLE",35,"Down",0.900151467684567,0.999827083089274
"BROWNE_HCMV_INFECTION_1HR_DN",115,"Up",0.900465905148309,0.999827083089274
"MUELLER_PLURINET",169,"Down",0.900656879547205,0.999827083089274
"PASINI_SUZ12_TARGETS_DN",169,"Up",0.900674887829676,0.999827083089274
"REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER",14,"Down",0.900784277616618,0.999827083089274
"NOUSHMEHR_GBM_SOMATIC_MUTATED",7,"Down",0.900809215225037,0.999827083089274
"LANDIS_ERBB2_BREAST_PRENEOPLASTIC_DN",33,"Down",0.900822568427706,0.999827083089274
"REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY",11,"Up",0.901054987854194,0.999827083089274
"NIKOLSKY_MUTATED_AND_AMPLIFIED_IN_BREAST_CANCER",27,"Down",0.90136739793194,0.999827083089274
"BIOCARTA_ETC_PATHWAY",6,"Down",0.901479509124331,0.999827083089274
"RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN",69,"Up",0.901553963548999,0.999827083089274
"REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN",11,"Down",0.901659653567082,0.999827083089274
"REACTOME_GABA_B_RECEPTOR_ACTIVATION",31,"Up",0.901790272147202,0.999827083089274
"ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_DN",132,"Up",0.901846226056769,0.999827083089274
"FOSTER_TOLERANT_MACROPHAGE_DN",178,"Down",0.901920923970418,0.999827083089274
"YAGI_AML_FAB_MARKERS",103,"Down",0.902258064196999,0.999827083089274
"KASLER_HDAC7_TARGETS_2_UP",4,"Up",0.902441925658564,0.999827083089274
"RASHI_RESPONSE_TO_IONIZING_RADIATION_6",50,"Up",0.902458299686545,0.999827083089274
"BOYLAN_MULTIPLE_MYELOMA_C_DN",20,"Down",0.902524627279923,0.999827083089274
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",51,"Up",0.902723508515342,0.999827083089274
"SWEET_LUNG_CANCER_KRAS_DN",296,"Down",0.90296673645129,0.999827083089274
"REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING",14,"Down",0.903116036839742,0.999827083089274
"REACTOME_CELL_CELL_JUNCTION_ORGANIZATION",25,"Up",0.903181846603944,0.999827083089274
"REACTOME_PROTEIN_FOLDING",25,"Up",0.903285079990021,0.999827083089274
"SHEPARD_BMYB_MORPHOLINO_UP",83,"Up",0.903330615072392,0.999827083089274
"LOPEZ_MESOTHELIOMA_SURVIVAL_DN",8,"Down",0.903412365786434,0.999827083089274
"PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN",62,"Up",0.90344423008796,0.999827083089274
"RIZ_ERYTHROID_DIFFERENTIATION_12HR",34,"Up",0.903596272815935,0.999827083089274
"LEE_LIVER_CANCER_MYC_TGFA_UP",49,"Up",0.903636876237708,0.999827083089274
"ZAMORA_NOS2_TARGETS_UP",56,"Down",0.90385860402943,0.999827083089274
"REACTOME_ENDOGENOUS_STEROLS",12,"Up",0.903898506173098,0.999827083089274
"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",13,"Up",0.904227442834987,0.999827083089274
"NGUYEN_NOTCH1_TARGETS_DN",57,"Up",0.90429163208134,0.999827083089274
"LEIN_CEREBELLUM_MARKERS",36,"Up",0.904332293900673,0.999827083089274
"JI_RESPONSE_TO_FSH_UP",36,"Up",0.904498568618783,0.999827083089274
"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS",59,"Down",0.904595059358573,0.999827083089274
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",59,"Up",0.904670743540766,0.999827083089274
"JOHNSTONE_PARVB_TARGETS_3_UP",188,"Up",0.904800411560483,0.999827083089274
"HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_UP",80,"Up",0.905303314447384,0.999827083089274
"MARKS_ACETYLATED_NON_HISTONE_PROTEINS",15,"Down",0.905419503749575,0.999827083089274
"SCIBETTA_KDM5B_TARGETS_UP",5,"Up",0.905535232439318,0.999827083089274
"LINDGREN_BLADDER_CANCER_CLUSTER_2B",210,"Down",0.905587229561928,0.999827083089274
"LEE_CALORIE_RESTRICTION_NEOCORTEX_DN",66,"Down",0.905708927262375,0.999827083089274
"RODRIGUES_NTN1_AND_DCC_TARGETS",18,"Down",0.906004486262904,0.999827083089274
"RASHI_RESPONSE_TO_IONIZING_RADIATION_1",34,"Up",0.906048414912874,0.999827083089274
"ZWANG_DOWN_BY_2ND_EGF_PULSE",42,"Up",0.906193109116428,0.999827083089274
"MCBRYAN_PUBERTAL_TGFB1_TARGETS_UP",132,"Down",0.906452925075808,0.999827083089274
"KAYO_CALORIE_RESTRICTION_MUSCLE_UP",67,"Up",0.90655642996562,0.999827083089274
"KEGG_GALACTOSE_METABOLISM",14,"Down",0.906666549821038,0.999827083089274
"LIN_APC_TARGETS",41,"Down",0.906829523735837,0.999827083089274
"REACTOME_ERKS_ARE_INACTIVATED",6,"Down",0.90692007375615,0.999827083089274
"REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING",19,"Down",0.907073232043597,0.999827083089274
"REACTOME_DIABETES_PATHWAYS",76,"Up",0.907173672155027,0.999827083089274
"ROME_INSULIN_TARGETS_IN_MUSCLE_UP",189,"Up",0.907173802124658,0.999827083089274
"LEE_DIFFERENTIATING_T_LYMPHOCYTE",78,"Down",0.907410624990808,0.999827083089274
"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6",25,"Up",0.907463433982406,0.999827083089274
"YAMASHITA_METHYLATED_IN_PROSTATE_CANCER",36,"Up",0.907638782150117,0.999827083089274
"JISON_SICKLE_CELL_DISEASE_DN",76,"Up",0.908514831376121,0.999827083089274
"REACTOME_PI3K_AKT_ACTIVATION",21,"Up",0.908606714285545,0.999827083089274
"GAUSSMANN_MLL_AF4_FUSION_TARGETS_D_UP",16,"Down",0.908743868021393,0.999827083089274
"MARSON_BOUND_BY_FOXP3_UNSTIMULATED",404,"Down",0.908856472605363,0.999827083089274
"PROVENZANI_METASTASIS_DN",67,"Up",0.909065430968787,0.999827083089274
"VALK_AML_CLUSTER_6",13,"Down",0.909128900633887,0.999827083089274
"ZHOU_INFLAMMATORY_RESPONSE_LPS_UP",164,"Down",0.909202813395879,0.999827083089274
"ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_UP",22,"Down",0.909300352675544,0.999827083089274
"SEMENZA_HIF1_TARGETS",34,"Down",0.909318512113609,0.999827083089274
"YIH_RESPONSE_TO_ARSENITE_C5",10,"Up",0.909509018667762,0.999827083089274
"PID_DNA_PK_PATHWAY",7,"Up",0.909883705282434,0.999827083089274
"DARWICHE_PAPILLOMA_RISK_LOW_UP",78,"Up",0.909959495423558,0.999827083089274
"BOSCO_TH1_CYTOTOXIC_MODULE",59,"Up",0.910040526156883,0.999827083089274
"LABBE_TGFB1_TARGETS_DN",89,"Down",0.910051222970728,0.999827083089274
"MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_UP",17,"Down",0.910589975365131,0.999827083089274
"YAGUE_PRETUMOR_DRUG_RESISTANCE_DN",6,"Down",0.910648001628733,0.999827083089274
"IWANAGA_CARCINOGENESIS_BY_KRAS_DN",48,"Down",0.910754045355877,0.999827083089274
"FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_DN",185,"Down",0.910824327923019,0.999827083089274
"IIZUKA_LIVER_CANCER_PROGRESSION_G1_G2_UP",4,"Up",0.910835944525866,0.999827083089274
"MARTINEZ_RB1_AND_TP53_TARGETS_DN",284,"Up",0.910846619837931,0.999827083089274
"BASSO_CD40_SIGNALING_UP",73,"Up",0.910949012489364,0.999827083089274
"LOPEZ_TRANSLATION_VIA_FN1_SIGNALING",20,"Down",0.911049671116672,0.999827083089274
"BLUM_RESPONSE_TO_SALIRASIB_UP",131,"Down",0.911136717750451,0.999827083089274
"FUNG_IL2_SIGNALING_1",6,"Up",0.911549952936081,0.999827083089274
"FERRARI_RESPONSE_TO_FENRETINIDE_UP",14,"Up",0.911774191811621,0.999827083089274
"KEGG_ECM_RECEPTOR_INTERACTION",65,"Up",0.911855007207867,0.999827083089274
"KEGG_MAPK_SIGNALING_PATHWAY",188,"Down",0.911960598539323,0.999827083089274
"BILD_E2F3_ONCOGENIC_SIGNATURE",82,"Down",0.912144640435137,0.999827083089274
"NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON",42,"Up",0.912234000618003,0.999827083089274
"BARIS_THYROID_CANCER_DN",43,"Down",0.912347703922187,0.999827083089274
"MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED",181,"Up",0.91263467629294,0.999827083089274
"LINDGREN_BLADDER_CANCER_CLUSTER_1_DN",181,"Down",0.912962751429808,0.999827083089274
"REACTOME_G1_PHASE",25,"Up",0.9130477261785,0.999827083089274
"REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS",13,"Up",0.913323100647936,0.999827083089274
"BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP",76,"Up",0.913330919808629,0.999827083089274
"GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_UP",46,"Up",0.913354078996159,0.999827083089274
"DELYS_THYROID_CANCER_UP",286,"Up",0.913449585831843,0.999827083089274
"URS_ADIPOCYTE_DIFFERENTIATION_UP",45,"Down",0.913762835002076,0.999827083089274
"CHIARETTI_T_ALL_RELAPSE_PROGNOSIS",11,"Up",0.913781312278081,0.999827083089274
"MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_DN",16,"Down",0.91382131699479,0.999827083089274
"HUPER_BREAST_BASAL_VS_LUMINAL_UP",30,"Down",0.913902676565715,0.999827083089274
"OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_DN",8,"Up",0.91442540663101,0.999827083089274
"MULLIGHAN_MLL_SIGNATURE_2_UP",175,"Up",0.914473549246954,0.999827083089274
"SMID_BREAST_CANCER_LUMINAL_B_DN",328,"Up",0.914657444493601,0.999827083089274
"WANG_CISPLATIN_RESPONSE_AND_XPC_DN",112,"Down",0.914847170964088,0.999827083089274
"ELLWOOD_MYC_TARGETS_DN",16,"Down",0.915335465694774,0.999827083089274
"SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN",201,"Down",0.915352133047166,0.999827083089274
"MA_MYELOID_DIFFERENTIATION_DN",43,"Up",0.915376940380156,0.999827083089274
"SANSOM_APC_TARGETS_REQUIRE_MYC",68,"Up",0.915378094656616,0.999827083089274
"JUBAN_TARGETS_OF_SPI1_AND_FLI1_UP",42,"Down",0.915496099055453,0.999827083089274
"BENPORATH_NANOG_TARGETS",359,"Down",0.915514664840592,0.999827083089274
"GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_UP",199,"Down",0.915530347278221,0.999827083089274
"MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN",131,"Down",0.915918610498228,0.999827083089274
"GENTILE_UV_LOW_DOSE_UP",14,"Down",0.915930505754001,0.999827083089274
"KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_UP",404,"Up",0.91597458191611,0.999827083089274
"GRADE_METASTASIS_DN",22,"Down",0.916047254307195,0.999827083089274
"MIKKELSEN_MCV6_LCP_WITH_H3K4ME3",58,"Up",0.916544894101659,0.999827083089274
"REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT",12,"Up",0.916945347885896,0.999827083089274
"FOURNIER_ACINAR_DEVELOPMENT_LATE_UP",11,"Down",0.917093360564628,0.999827083089274
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_29",7,"Down",0.917134101132265,0.999827083089274
"NAGY_PCAF_COMPONENTS_HUMAN",2,"Down",0.917587414782884,0.999827083089274
"SU_LIVER",26,"Up",0.917601991533227,0.999827083089274
"CROONQUIST_NRAS_SIGNALING_DN",37,"Up",0.917646190770147,0.999827083089274
"BIOCARTA_COMP_PATHWAY",14,"Up",0.917785875773463,0.999827083089274
"STEARMAN_TUMOR_FIELD_EFFECT_UP",29,"Up",0.917909077795944,0.999827083089274
"CHEN_HOXA5_TARGETS_6HR_DN",3,"Down",0.917950735535149,0.999827083089274
"REACTOME_GABA_RECEPTOR_ACTIVATION",43,"Down",0.918070660089744,0.999827083089274
"CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP",141,"Up",0.918126089450176,0.999827083089274
"INAMURA_LUNG_CANCER_SCC_SUBTYPES_UP",6,"Down",0.918261311984767,0.999827083089274
"YAO_HOXA10_TARGETS_VIA_PROGESTERONE_UP",59,"Up",0.918262925766858,0.999827083089274
"LI_LUNG_CANCER",38,"Down",0.918307184277368,0.999827083089274
"LEE_LIVER_CANCER_MYC_TGFA_DN",50,"Down",0.918356908775196,0.999827083089274
"GROSS_HIF1A_TARGETS_UP",7,"Up",0.918656097513569,0.999827083089274
"MALONEY_RESPONSE_TO_17AAG_DN",47,"Down",0.918803360102688,0.999827083089274
"GREGORY_SYNTHETIC_LETHAL_WITH_IMATINIB",71,"Down",0.91882549498255,0.999827083089274
"ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN",47,"Down",0.918953874904073,0.999827083089274
"PETRETTO_BLOOD_PRESSURE_UP",6,"Down",0.919062254349312,0.999827083089274
"SMITH_TERT_TARGETS_UP",81,"Up",0.919062466154343,0.999827083089274
